id,title,type,difficulty,company,submits,solved,tags,time_step
1437C,Chef Monocarp,PROGRAMMING,5,codeforces,164,18.0,"['dp', 'flows', 'graph matchings', 'greedy', 'math', 'sortings']",=1656916706203
1437B,Reverse Binary Strings,PROGRAMMING,3,codeforces,110,96.0,"['constructive algorithms', 'greedy']",=1656916706203
1437A,Marketing Scheme,PROGRAMMING,1,codeforces,121,77.0,"['brute force', 'constructive algorithms', 'greedy', 'math']",=1656916706203
1436F,Sum Over Subsets,PROGRAMMING,11,codeforces,147,89.0,"['combinatorics', 'math', 'number theory']",=1656916706203
1436E,Complicated Computations,PROGRAMMING,9,codeforces,138,58.0,"['binary search', 'data structures', 'two pointers']",=1656916706203
1436D,Bandit in a City,PROGRAMMING,7,codeforces,112,72.0,"['binary search', 'dfs and similar', 'graphs', 'greedy', 'trees']",=1656916706203
1436C,Binary Search,PROGRAMMING,5,codeforces,111,28.0,"['binary search', 'combinatorics']",=1656916706203
1436B,Prime Square,PROGRAMMING,3,codeforces,121,70.0,"['constructive algorithms', 'math']",=1656916706203
1436A,Reorder,PROGRAMMING,1,codeforces,199,13.0,['math'],=1656916706203
1434E,A Convex Game,PROGRAMMING,9,codeforces,141,41.0,"['dsu', 'games']",=1656916706203
1433G,Reducing Delivery Cost,PROGRAMMING,13,codeforces,148,37.0,"['brute force', 'graphs', 'shortest paths']",=1656916706203
1433F,Zero Remainder Sum ,PROGRAMMING,11,codeforces,100,57.0,['dp'],=1656916706203
1433E,Two Round Dances,PROGRAMMING,9,codeforces,100,91.0,"['combinatorics', 'math']",=1656916706203
1433D,Districts Connection,PROGRAMMING,7,codeforces,121,34.0,"['constructive algorithms', 'dfs and similar']",=1656916706203
1433C,Dominant Piranha,PROGRAMMING,5,codeforces,124,75.0,"['constructive algorithms', 'greedy']",=1656916706203
1433B,Yet Another Bookshelf,PROGRAMMING,3,codeforces,143,64.0,"['greedy', 'implementation']",=1656916706203
1433A,Boring Apartments,PROGRAMMING,1,codeforces,146,73.0,"['implementation', 'math']",=1656916706203
1431J,Zero-XOR Array,PROGRAMMING,19,codeforces,183,30.0,"['*special', 'dp']",=1656916706203
1431I,Cyclic Shifts,PROGRAMMING,17,codeforces,151,65.0,"['*special', 'strings']",=1656916706203
1431H,Rogue-like Game,PROGRAMMING,15,codeforces,100,50.0,"['*special', 'brute force', 'greedy', 'two pointers']",=1656916706203
1431G,Number Deletion Game,PROGRAMMING,13,codeforces,131,77.0,"['*special', 'dp', 'games', 'greedy']",=1656916706203
1431F,Neural Network Problem,PROGRAMMING,11,codeforces,164,28.0,"['*special', 'binary search', 'greedy']",=1656916706203
1431E,Chess Match,PROGRAMMING,9,codeforces,115,11.0,['*special'],=1656916706203
1431D,Used Markers,PROGRAMMING,7,codeforces,126,51.0,"['*special', 'greedy']",=1656916706203
1431C,Black Friday,PROGRAMMING,5,codeforces,184,72.0,"['*special', 'implementation']",=1656916706203
1431B,Polycarp and the Language of Gods,PROGRAMMING,3,codeforces,132,24.0,"['*special', 'implementation', 'two pointers']",=1656916706203
1431A,Selling Hamburgers,PROGRAMMING,1,codeforces,172,63.0,['*special'],=1656916706203
1430G,Yet Another DAG Problem,PROGRAMMING,13,codeforces,183,55.0,"['bitmasks', 'dfs and similar', 'dp', 'flows', 'graphs', 'math']",=1656916706203
1430F,Realistic Gameplay,PROGRAMMING,11,codeforces,128,100.0,"['dp', 'greedy']",=1656916706203
1430E,String Reversal,PROGRAMMING,9,codeforces,164,40.0,"['data structures', 'greedy', 'strings']",=1656916706203
1430D,String Deletion,PROGRAMMING,7,codeforces,106,17.0,"['binary search', 'data structures', 'greedy', 'two pointers']",=1656916706203
1430C,Numbers on Whiteboard,PROGRAMMING,5,codeforces,125,57.0,"['constructive algorithms', 'data structures', 'greedy', 'implementation', 'math']",=1656916706203
1430B,Barrels,PROGRAMMING,3,codeforces,122,21.0,"['greedy', 'implementation', 'sortings']",=1656916706203
1430A,Number of Apartments,PROGRAMMING,1,codeforces,189,11.0,"['brute force', 'constructive algorithms', 'math']",=1656916706203
1428H,Rotary Laser Lock,PROGRAMMING,15,codeforces,200,50.0,"['binary search', 'interactive']",=1656916706203
1428G2,Lucky Numbers (Hard Version),PROGRAMMING,14,codeforces,131,20.0,"['dp', 'greedy']",=1656916706203
1428G1,Lucky Numbers (Easy Version),PROGRAMMING,13,codeforces,168,86.0,"['dp', 'greedy']",=1656916706203
1428F,Fruit Sequences,PROGRAMMING,11,codeforces,172,5.0,"['binary search', 'data structures', 'divide and conquer', 'dp', 'two pointers']",=1656916706203
1428E,Carrots for Rabbits,PROGRAMMING,9,codeforces,193,35.0,"['binary search', 'data structures', 'greedy', 'math', 'sortings']",=1656916706203
1428D,Bouncing Boomerangs,PROGRAMMING,7,codeforces,167,16.0,"['constructive algorithms', 'greedy', 'implementation']",=1656916706203
1428C,ABBB,PROGRAMMING,5,codeforces,149,59.0,"['brute force', 'data structures', 'greedy', 'strings']",=1656916706203
1428B,Belted Rooms,PROGRAMMING,3,codeforces,141,87.0,"['graphs', 'implementation']",=1656916706203
1428A,Box is Pull,PROGRAMMING,1,codeforces,111,71.0,['math'],=1656916706203
1427H,Prison Break,PROGRAMMING,15,codeforces,152,61.0,"['binary search', 'games', 'geometry', 'ternary search']",=1656916706203
1427G,One Billion Shades of Grey,PROGRAMMING,13,codeforces,199,19.0,"['flows', 'graphs']",=1656916706203
1427F,Boring Card Game,PROGRAMMING,11,codeforces,157,7.0,"['data structures', 'greedy', 'trees']",=1656916706203
1427E,Xum,PROGRAMMING,9,codeforces,106,46.0,"['bitmasks', 'constructive algorithms', 'math', 'matrices', 'number theory']",=1656916706203
1427D,Unshuffling a Deck,PROGRAMMING,7,codeforces,144,18.0,"['constructive algorithms', 'implementation']",=1656916706203
1427C,The Hard Work of Paparazzi,PROGRAMMING,5,codeforces,158,76.0,['dp'],=1656916706203
1427B,Chess Cheater,PROGRAMMING,3,codeforces,128,24.0,"['greedy', 'implementation', 'sortings']",=1656916706203
1427A,Avoiding Zero,PROGRAMMING,1,codeforces,141,50.0,"['math', 'sortings']",=1656916706203
1426F,Number of Subsequences,PROGRAMMING,11,codeforces,188,36.0,"['combinatorics', 'dp', 'strings']",=1656916706203
1426E,"Rock, Paper, Scissors",PROGRAMMING,9,codeforces,126,50.0,"['brute force', 'constructive algorithms', 'flows', 'greedy', 'math']",=1656916706203
1426D,Non-zero Segments,PROGRAMMING,7,codeforces,108,57.0,"['constructive algorithms', 'data structures', 'greedy', 'sortings']",=1656916706203
1426C,Increase and Copy,PROGRAMMING,5,codeforces,117,41.0,"['binary search', 'constructive algorithms', 'math']",=1656916706203
1426B,Symmetric Matrix,PROGRAMMING,3,codeforces,169,33.0,['implementation'],=1656916706203
1426A,Floor Number,PROGRAMMING,1,codeforces,134,61.0,"['implementation', 'math']",=1656916706203
1425I,Impressive Harvesting of The Orchard,PROGRAMMING,17,codeforces,163,48.0,['data structures'],=1656916706203
1425H,Huge Boxes of Animal Toys,PROGRAMMING,15,codeforces,123,54.0,['constructive algorithms'],=1656916706203
1425F,Flamingoes of Mystery,PROGRAMMING,11,codeforces,137,69.0,['interactive'],=1656916706203
1425E,Excitation of Atoms,PROGRAMMING,9,codeforces,197,85.0,"['greedy', 'implementation']",=1656916706203
1425D,Danger of Mad Snakes,PROGRAMMING,7,codeforces,147,54.0,"['combinatorics', 'dp', 'math']",=1656916706203
1425C,Captain of Knights,PROGRAMMING,5,codeforces,128,27.0,['math'],=1656916706203
1425B,Blue and Red of Our Faculty!,PROGRAMMING,3,codeforces,157,49.0,"['divide and conquer', 'dp']",=1656916706203
1425A,Arena of Greed,PROGRAMMING,1,codeforces,133,48.0,"['games', 'greedy']",=1656916706203
1424M,Ancient Language,PROGRAMMING,25,codeforces,119,33.0,"['graphs', 'sortings']",=1656916706203
1424G,Years,PROGRAMMING,13,codeforces,118,91.0,"['data structures', 'sortings']",=1656916706203
1423N,BubbleSquare Tokens,PROGRAMMING,27,codeforces,159,65.0,[],=1656916706203
1423M,Milutin's Plums,PROGRAMMING,25,codeforces,129,55.0,['interactive'],=1656916706203
1423L,Light switches,PROGRAMMING,23,codeforces,164,43.0,['meet-in-the-middle'],=1656916706203
1423K,Lonely Numbers,PROGRAMMING,21,codeforces,126,87.0,"['binary search', 'math', 'number theory', 'two pointers']",=1656916706203
1423J,Bubble Cup hypothesis,PROGRAMMING,19,codeforces,146,57.0,"['bitmasks', 'constructive algorithms', 'dp', 'math']",=1656916706203
1423I,Lookup Tables,PROGRAMMING,17,codeforces,145,65.0,['bitmasks'],=1656916706203
1423H,Virus,PROGRAMMING,15,codeforces,124,0.0,"['data structures', 'divide and conquer', 'dsu', 'graphs']",=1656916706203
1423G,Growing flowers,PROGRAMMING,13,codeforces,177,8.0,['data structures'],=1656916706203
1423F,Coins,PROGRAMMING,11,codeforces,113,29.0,['math'],=1656916706203
1423E,5G Antenna Towers,PROGRAMMING,9,codeforces,104,17.0,['geometry'],=1656916706203
1423D,Does anyone else hate the wind?,PROGRAMMING,7,codeforces,193,31.0,[],=1656916706203
1423C,Dušan's Railway,PROGRAMMING,5,codeforces,189,91.0,"['divide and conquer', 'graphs', 'trees']",=1656916706203
1423B,Valuable Paper,PROGRAMMING,3,codeforces,162,100.0,"['binary search', 'flows', 'graph matchings', 'graphs']",=1656916706203
1423A,Wakanda Forever,PROGRAMMING,1,codeforces,168,20.0,[],=1656916706203
1422F,Boring Queries,PROGRAMMING,11,codeforces,139,11.0,"['data structures', 'math', 'number theory']",=1656916706203
1422E,Minlexes,PROGRAMMING,9,codeforces,140,53.0,"['dp', 'greedy', 'implementation', 'strings']",=1656916706203
1422D,Returning Home,PROGRAMMING,7,codeforces,198,48.0,"['graphs', 'shortest paths', 'sortings']",=1656916706203
1422C,Bargain,PROGRAMMING,5,codeforces,102,0.0,"['combinatorics', 'dp', 'math']",=1656916706203
1422B,Nice Matrix,PROGRAMMING,3,codeforces,107,15.0,"['greedy', 'implementation', 'math']",=1656916706203
1422A,Fence,PROGRAMMING,1,codeforces,191,14.0,"['geometry', 'math']",=1656916706203
1421E,Swedish Heroes,PROGRAMMING,9,codeforces,157,74.0,"['brute force', 'dp', 'implementation']",=1656916706203
1421D,Hexagons,PROGRAMMING,7,codeforces,110,65.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'math', 'shortest paths']",=1656916706203
1421C,Palindromifier,PROGRAMMING,5,codeforces,143,97.0,"['constructive algorithms', 'strings']",=1656916706203
1421B,Putting Bricks in the Wall,PROGRAMMING,3,codeforces,123,45.0,"['constructive algorithms', 'implementation']",=1656916706203
1421A,XORwice,PROGRAMMING,1,codeforces,119,84.0,"['bitmasks', 'greedy', 'math']",=1656916706203
1420E,Battle Lemmings,PROGRAMMING,9,codeforces,150,77.0,"['dp', 'greedy']",=1656916706203
1420D,Rescue Nibel!,PROGRAMMING,7,codeforces,166,92.0,"['combinatorics', 'data structures', 'sortings']",=1656916706203
1420C2,Pokémon Army (hard version),PROGRAMMING,6,codeforces,167,96.0,"['data structures', 'divide and conquer', 'dp', 'greedy', 'implementation']",=1656916706203
1420C1,Pokémon Army (easy version),PROGRAMMING,5,codeforces,122,72.0,"['constructive algorithms', 'dp', 'greedy']",=1656916706203
1420B,Rock and Lever,PROGRAMMING,3,codeforces,127,98.0,"['bitmasks', 'math']",=1656916706203
1420A,Cubes Sorting,PROGRAMMING,1,codeforces,167,47.0,"['math', 'sortings']",=1656916706203
1419F,Rain of Fire,PROGRAMMING,11,codeforces,103,10.0,"['binary search', 'data structures', 'dfs and similar', 'dsu', 'graphs', 'implementation']",=1656916706203
1419E,Decryption,PROGRAMMING,9,codeforces,186,39.0,"['constructive algorithms', 'implementation', 'math', 'number theory']",=1656916706203
1419D2,Sage's Birthday (hard version),PROGRAMMING,8,codeforces,174,55.0,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'sortings', 'two pointers']",=1656916706203
1419D1,Sage's Birthday (easy version),PROGRAMMING,7,codeforces,114,95.0,"['binary search', 'constructive algorithms', 'greedy', 'sortings']",=1656916706203
1419C,Killjoy,PROGRAMMING,5,codeforces,174,98.0,"['greedy', 'implementation', 'math']",=1656916706203
1419B,Stairs,PROGRAMMING,3,codeforces,168,29.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'math']",=1656916706203
1419A,Digit Game,PROGRAMMING,1,codeforces,164,20.0,"['games', 'greedy', 'implementation']",=1656916706203
1418G,Three Occurrences,PROGRAMMING,13,codeforces,194,37.0,"['data structures', 'divide and conquer', 'hashing', 'two pointers']",=1656916706203
1418F,Equal Product,PROGRAMMING,11,codeforces,120,30.0,"['data structures', 'math', 'number theory', 'two pointers']",=1656916706203
1418E,Expected Damage,PROGRAMMING,9,codeforces,160,87.0,"['binary search', 'combinatorics', 'probabilities']",=1656916706203
1418D,Trash Problem,PROGRAMMING,7,codeforces,175,64.0,"['data structures', 'implementation']",=1656916706203
1418C,Mortal Kombat Tower,PROGRAMMING,5,codeforces,185,26.0,"['dp', 'graphs', 'greedy', 'shortest paths']",=1656916706203
1418B,Negative Prefixes,PROGRAMMING,3,codeforces,129,99.0,"['greedy', 'sortings']",=1656916706203
1418A,Buying Torches,PROGRAMMING,1,codeforces,172,85.0,['math'],=1656916706203
1417B,Two Arrays,PROGRAMMING,3,codeforces,195,34.0,"['greedy', 'math', 'sortings']",=1656916706203
1417A,Copy-paste,PROGRAMMING,1,codeforces,197,98.0,"['greedy', 'math']",=1656916706203
1416F,Showing Off,PROGRAMMING,11,codeforces,161,73.0,"['flows', 'graph matchings', 'greedy', 'implementation']",=1656916706203
1416E,Split,PROGRAMMING,9,codeforces,188,34.0,"['binary search', 'data structures', 'dp', 'greedy']",=1656916706203
1416D,Graph and Queries,PROGRAMMING,7,codeforces,147,44.0,"['data structures', 'dsu', 'graphs', 'implementation', 'trees']",=1656916706203
1416C,XOR Inverse,PROGRAMMING,5,codeforces,160,73.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp', 'greedy', 'math', 'sortings', 'strings', 'trees']",=1656916706203
1416B,Make Them Equal,PROGRAMMING,3,codeforces,148,8.0,"['constructive algorithms', 'greedy', 'math']",=1656916706204
1416A,k-Amazing Numbers,PROGRAMMING,1,codeforces,114,11.0,"['binary search', 'data structures', 'implementation', 'two pointers']",=1656916706204
1415F,Cakes for Clones,PROGRAMMING,11,codeforces,195,63.0,['dp'],=1656916706204
1415E,New Game Plus!,PROGRAMMING,9,codeforces,199,12.0,"['constructive algorithms', 'greedy', 'math']",=1656916706204
1415D,XOR-gun,PROGRAMMING,7,codeforces,148,58.0,"['bitmasks', 'brute force', 'constructive algorithms']",=1656916706204
1415C,Bouncing Ball,PROGRAMMING,5,codeforces,191,11.0,"['brute force', 'dp', 'implementation']",=1656916706204
1415B,Repainting Street,PROGRAMMING,3,codeforces,131,10.0,"['brute force', 'brute force', 'greedy']",=1656916706204
1415A,Prison Break,PROGRAMMING,1,codeforces,200,72.0,"['brute force', 'math']",=1656916706204
1413F,Roads and Ramen,PROGRAMMING,11,codeforces,127,24.0,"['data structures', 'trees']",=1656916706204
1413E,Solo mid Oracle,PROGRAMMING,9,codeforces,145,9.0,"['greedy', 'math', 'ternary search']",=1656916706204
1413D,Shurikens,PROGRAMMING,7,codeforces,109,41.0,"['data structures', 'greedy', 'implementation']",=1656916706204
1413C,Perform Easily,PROGRAMMING,5,codeforces,133,35.0,"['binary search', 'brute force', 'dp', 'implementation', 'sortings', 'two pointers']",=1656916706204
1413B,A New Technique,PROGRAMMING,3,codeforces,135,93.0,['implementation'],=1656916706204
1413A,Finding Sasuke,PROGRAMMING,1,codeforces,193,78.0,"['constructive algorithms', 'math']",=1656916706204
1411G,No Game No Life,PROGRAMMING,13,codeforces,156,19.0,"['bitmasks', 'games', 'math', 'matrices']",=1656916706204
1411F,The Thorny Path,PROGRAMMING,11,codeforces,101,12.0,"['greedy', 'math']",=1656916706204
1411E,Poman Numbers,PROGRAMMING,9,codeforces,183,60.0,"['bitmasks', 'greedy', 'math', 'strings']",=1656916706204
1411D,Grime Zoo,PROGRAMMING,7,codeforces,153,78.0,"['brute force', 'greedy', 'implementation', 'strings']",=1656916706204
1411C,Peaceful Rooks,PROGRAMMING,5,codeforces,150,98.0,"['dfs and similar', 'dsu', 'graphs']",=1656916706204
1411B,Fair Numbers,PROGRAMMING,3,codeforces,113,71.0,"['brute force', 'number theory']",=1656916706204
1411A,In-game Chat,PROGRAMMING,1,codeforces,190,21.0,['implementation'],=1656916706204
1409F,Subsequences of Length Two,PROGRAMMING,11,codeforces,195,30.0,"['dp', 'strings']",=1656916706204
1409E,Two Platforms,PROGRAMMING,9,codeforces,101,53.0,"['binary search', 'dp', 'sortings', 'two pointers']",=1656916706204
1409D,Decrease the Sum of Digits,PROGRAMMING,7,codeforces,144,30.0,"['greedy', 'math']",=1656916706204
1409C,Yet Another Array Restoration,PROGRAMMING,5,codeforces,198,61.0,"['brute force', 'math', 'number theory']",=1656916706204
1409B,Minimum Product,PROGRAMMING,3,codeforces,148,69.0,"['brute force', 'greedy', 'math']",=1656916706204
1409A,Yet Another Two Integers Problem,PROGRAMMING,1,codeforces,200,27.0,"['greedy', 'math']",=1656916706204
1408I,Bitwise Magic,PROGRAMMING,17,codeforces,170,47.0,"['dp', 'math']",=1656916706204
1408H,Rainbow Triples,PROGRAMMING,15,codeforces,156,92.0,"['binary search', 'data structures', 'flows', 'greedy']",=1656916706204
1408G,Clusterization Counting,PROGRAMMING,13,codeforces,132,31.0,"['combinatorics', 'dp', 'dsu', 'fft', 'graphs', 'trees']",=1656916706204
1408F,Two Different,PROGRAMMING,11,codeforces,161,14.0,"['constructive algorithms', 'divide and conquer']",=1656916706204
1408E,Avoid Rainbow Cycles,PROGRAMMING,9,codeforces,186,34.0,"['data structures', 'dsu', 'graphs', 'greedy', 'sortings', 'trees']",=1656916706204
1408D,Searchlights,PROGRAMMING,7,codeforces,190,71.0,"['binary search', 'brute force', 'data structures', 'dp', 'implementation', 'sortings', 'two pointers']",=1656916706204
1408C,Discrete Acceleration,PROGRAMMING,5,codeforces,176,58.0,"['binary search', 'dp', 'implementation', 'math', 'two pointers']",=1656916706204
1408B,Arrays Sum,PROGRAMMING,3,codeforces,125,54.0,"['constructive algorithms', 'greedy', 'math']",=1656916706204
1408A,Circle Coloring,PROGRAMMING,1,codeforces,156,36.0,['constructive algorithms'],=1656916706204
1407E,Egor in the Republic of Dagestan,PROGRAMMING,9,codeforces,105,11.0,"['constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'greedy', 'shortest paths']",=1656916706204
1407D,Discrete Centrifugal Jumps,PROGRAMMING,7,codeforces,184,81.0,"['data structures', 'dp', 'graphs']",=1656916706204
1407C,Chocolate Bunny,PROGRAMMING,5,codeforces,161,54.0,"['constructive algorithms', 'interactive', 'math', 'two pointers']",=1656916706204
1407B,Big Vova,PROGRAMMING,3,codeforces,147,45.0,"['brute force', 'greedy', 'math', 'number theory']",=1656916706204
1407A,Ahahahahahahahaha,PROGRAMMING,1,codeforces,183,70.0,"['constructive algorithms', 'math']",=1656916706204
1406E,Deleting Numbers,PROGRAMMING,9,codeforces,167,86.0,"['interactive', 'math', 'number theory']",=1656916706204
